560	(0-5);(5-99);(99-85);(85-43);(43-91);(91-100);(91-0)	97.69999999999999
561	(0-5);(5-61);(61-86);(86-43);(43-91);(91-100);(91-0)	106.39999999999999
562	(0-5);(5-98);(98-16);(16-85);(85-43);(43-91);(91-100);(91-0)	110.8
563	(0-5);(5-98);(98-16);(16-86);(86-43);(43-100);(43-0)	109.7
564	(0-5);(5-98);(98-16);(16-86);(86-43);(86-0)	104.0
565	(0-99);(99-94);(94-96);(96-89);(96-0)	45.3
566	(0-99);(99-94);(94-96);(94-0)	42.599999999999994
567	(0-21);(21-73);(73-41);(41-55);(55-4);(4-58);(4-0)	95.0
568	(0-21);(21-73);(73-41);(41-55);(55-4);(55-0)	91.1
569	(0-5);(5-44);(44-16);(16-86);(86-91);(91-100);(91-0)	87.4
570	(0-5);(5-44);(44-16);(16-86);(86-43);(43-91);(91-100);(91-0)	118.39999999999999
571	(0-5);(5-44);(44-38);(38-43);(43-100);(43-0)	105.7
572	(0-5);(5-44);(44-38);(38-43);(43-91);(91-100);(91-0)	110.8
573	(0-72);(72-21);(21-73);(73-41);(41-74);(74-58);(74-0)	72.6
574	(0-72);(72-21);(21-73);(73-41);(41-56);(56-74);(74-58);(74-0)	84.4
575	(0-72);(72-21);(21-73);(73-41);(41-43);(43-91);(91-100);(91-0)	104.3
576	(0-95);(95-38);(38-37);(37-93);(37-0)	88.10000000000001
577	(0-18);(18-84);(84-37);(37-100);(37-0)	69.5
578	(0-18);(18-84);(84-37);(37-93);(37-0)	67.3
579	(0-88);(88-10);(10-1);(10-0)	58.8
580	(0-5);(5-61);(61-85);(85-37);(37-100);(37-0)	62.9
581	(0-5);(5-61);(61-85);(85-37);(37-93);(37-0)	60.7
582	(0-5);(5-16);(16-86);(86-37);(37-93);(37-0)	78.7
583	(0-72);(72-75);(75-74);(74-58);(74-0)	56.7
584	(0-72);(72-75);(75-56);(56-74);(74-58);(74-0)	64.19999999999999
585	(0-72);(72-75);(75-41);(41-56);(56-74);(74-58);(74-0)	80.1
586	(0-72);(72-75);(75-41);(41-55);(55-24);(24-80);(24-0)	104.4
587	(0-72);(72-75);(75-41);(41-55);(55-24);(55-0)	104.2
588	(0-95);(95-98);(98-99);(99-85);(85-37);(37-100);(37-0)	63.3
589	(0-95);(95-98);(98-99);(99-85);(85-37);(37-93);(37-0)	61.099999999999994
590	(0-95);(95-98);(98-99);(99-94);(99-0)	44.5
591	(0-95);(95-98);(98-61);(61-85);(85-37);(37-100);(37-0)	64.69999999999999
592	(0-95);(95-98);(98-61);(61-85);(85-37);(37-93);(37-0)	62.5
593	(0-95);(95-98);(98-16);(16-85);(85-37);(37-100);(37-0)	68.0
594	(0-95);(95-98);(98-16);(16-85);(85-37);(37-93);(37-0)	65.8
595	(0-95);(95-98);(98-16);(16-86);(86-37);(37-100);(37-0)	79.69999999999999
596	(0-95);(95-98);(98-16);(16-86);(86-37);(37-93);(37-0)	77.5
597	(0-2);(2-73);(73-55);(55-24);(24-80);(24-0)	89.2
598	(0-2);(2-73);(73-55);(55-24);(55-0)	89.0
599	(0-95);(95-38);(38-43);(43-58);(43-0)	95.8
600	(0-99);(99-94);(99-0)	35.4
601	(0-2);(2-87);(87-26);(87-0)	56.9
602	(0-2);(2-87);(87-54);(87-0)	78.8
603	(0-2);(2-87);(87-55);(87-0)	90.69999999999999
604	(0-2);(2-73);(73-55);(55-58);(55-0)	83.0
605	(0-2);(2-73);(73-55);(73-0)	77.3
606	(0-2);(2-40);(40-26);(40-0)	45.5
607	(0-2);(2-21);(21-73);(73-41);(41-56);(56-74);(74-58);(74-0)	86.0
608	(0-2);(2-21);(21-73);(73-54);(73-0)	71.9
609	(0-2);(2-21);(21-73);(73-55);(55-4);(55-0)	84.9
610	(0-2);(2-21);(21-73);(73-55);(73-0)	81.8
611	(0-2);(2-21);(21-73);(73-41);(41-55);(55-24);(24-80);(24-0)	110.3
612	(0-2);(2-21);(21-73);(73-41);(41-55);(55-24);(55-0)	110.1
613	(0-2);(2-21);(21-73);(73-41);(41-55);(41-0)	98.4
614	(0-2);(2-21);(21-22);(22-56);(56-74);(74-58);(74-0)	79.0
615	(0-2);(2-21);(21-22);(22-55);(55-4);(55-0)	94.1
616	(0-2);(2-21);(21-22);(22-55);(55-24);(24-80);(24-0)	102.89999999999999
617	(0-2);(2-21);(21-22);(22-55);(55-24);(55-0)	102.69999999999999
618	(0-2);(2-21);(21-22);(22-55);(22-0)	91.0
619	(0-2);(2-75);(75-22);(22-56);(56-74);(74-58);(74-0)	77.9
620	(0-2);(2-75);(75-22);(22-55);(55-4);(55-0)	93.0
621	(0-2);(2-75);(75-22);(22-55);(55-24);(24-80);(24-0)	101.8
622	(0-2);(2-75);(75-22);(22-55);(55-24);(55-0)	101.6
623	(0-2);(2-75);(75-22);(22-55);(22-0)	89.9
624	(0-2);(2-21);(21-40);(40-26);(40-0)	53.5
625	(0-2);(2-75);(75-41);(41-74);(74-58);(74-0)	73.80000000000001
626	(0-82);(82-8);(8-48);(8-0)	66.9
627	(0-82);(82-8);(8-46);(46-48);(46-0)	78.6
628	(0-82);(82-8);(8-46);(8-0)	74.5
629	(0-82);(82-8);(8-60);(8-0)	59.1
630	(0-82);(82-8);(8-89);(8-0)	56.5
631	(0-82);(82-8);(82-0)	55.900000000000006
632	(0-82);(82-8);(8-10);(8-0)	81.30000000000001
633	(0-82);(82-18);(18-6);(18-0)	54.1
634	(0-82);(82-88);(88-10);(88-0)	69.6
635	(0-52);(52-7);(7-8);(8-46);(46-17);(46-0)	91.29999999999998
636	(0-88);(88-7);(7-10);(7-0)	65.0
637	(0-88);(88-7);(88-0)	46.7
638	(0-82);(82-7);(7-8);(8-46);(46-48);(46-0)	90.19999999999999
639	(0-82);(82-7);(7-8);(8-46);(46-17);(17-93);(17-0)	103.39999999999999
640	(0-82);(82-7);(7-8);(8-46);(46-17);(46-0)	99.29999999999998
641	(0-82);(82-19);(19-49);(49-48);(49-0)	93.49999999999999
642	(0-82);(82-19);(19-49);(19-0)	92.19999999999999
643	(0-82);(82-19);(19-10);(10-70);(10-0)	80.3
644	(0-82);(82-19);(19-10);(10-32);(10-0)	95.5
645	(0-82);(82-19);(19-10);(10-1);(10-0)	82.0
646	(0-82);(82-19);(19-10);(19-0)	76.69999999999999
647	(0-18);(18-84);(84-60);(60-89);(60-0)	53.2
648	(0-88);(88-8);(8-46);(46-48);(46-0)	86.39999999999999
649	(0-88);(88-8);(8-46);(46-17);(17-93);(17-0)	99.6
650	(0-88);(88-8);(8-46);(46-17);(46-0)	95.5
651	(0-33);(33-81);(81-3);(81-0)	58.8
652	(0-33);(33-81);(81-34);(34-35);(35-77);(35-0)	91.30000000000001
653	(0-33);(33-81);(81-34);(34-35);(34-0)	88.6
654	(0-33);(33-81);(81-50);(50-1);(50-0)	59.599999999999994
655	(0-33);(33-9);(9-66);(66-1);(66-0)	87.60000000000001
656	(0-33);(33-29);(29-79);(79-3);(79-0)	74.60000000000001
657	(0-33);(33-29);(29-79);(79-68);(68-80);(68-0)	80.7
658	(0-33);(33-29);(29-79);(79-68);(79-0)	79.0
659	(0-53);(53-26);(26-4);(26-0)	51.5
660	(0-52);(52-18);(18-6);(18-0)	41.1
661	(0-52);(52-88);(88-7);(7-10);(7-0)	66.1
662	(0-52);(52-88);(88-7);(7-50);(50-1);(50-0)	75.2
663	(0-52);(52-88);(88-7);(7-50);(50-68);(68-80);(68-0)	88.7
664	(0-52);(52-88);(88-7);(7-50);(50-68);(50-0)	87.0
665	(0-52);(52-88);(88-7);(7-50);(7-0)	70.6
666	(0-83);(83-19);(19-8);(8-46);(46-17);(17-93);(17-0)	123.80000000000001
667	(0-83);(83-19);(19-8);(8-46);(46-17);(46-0)	119.70000000000002
668	(0-30);(30-51);(51-9);(9-35);(35-77);(35-0)	94.0
669	(0-30);(30-51);(51-9);(9-35);(9-0)	91.29999999999998
670	(0-52);(52-88);(88-8);(8-46);(46-17);(17-93);(17-0)	100.7
671	(0-52);(52-88);(88-8);(8-46);(46-17);(46-0)	96.6
672	(0-83);(83-61);(61-85);(85-93);(85-0)	61.5
673	(0-83);(83-61);(61-85);(85-91);(91-100);(91-0)	68.7
674	(0-83);(83-61);(61-85);(85-37);(37-100);(37-0)	69.69999999999999
675	(0-83);(83-61);(61-85);(85-37);(85-0)	64.1
676	(0-83);(83-61);(61-85);(85-96);(85-0)	61.5
677	(0-83);(83-16);(16-86);(86-17);(86-0)	87.1
678	(0-30);(30-51);(51-9);(9-20);(20-32);(32-70);(32-0)	96.79999999999998
679	(0-30);(30-51);(51-9);(9-20);(20-32);(20-0)	96.69999999999999
680	(0-30);(30-51);(51-9);(9-66);(66-1);(66-0)	95.6
681	(0-27);(27-69);(69-30);(30-9);(9-20);(20-32);(32-70);(32-0)	96.39999999999999
682	(0-27);(27-69);(69-30);(30-9);(9-20);(20-32);(20-0)	96.3
683	(0-27);(27-69);(69-30);(30-9);(9-20);(20-1);(20-0)	83.2
684	(0-27);(27-62);(62-10);(10-70);(10-0)	61.3
685	(0-27);(27-62);(62-10);(10-32);(10-0)	76.5
686	(0-27);(27-62);(62-10);(10-1);(10-0)	63.0
687	(0-27);(27-62);(62-10);(62-0)	57.699999999999996
688	(0-27);(27-62);(62-90);(90-20);(20-32);(32-70);(32-0)	96.3
689	(0-27);(27-62);(62-90);(90-20);(20-32);(20-0)	96.2
690	(0-27);(27-62);(62-90);(90-20);(20-1);(20-0)	83.10000000000001
691	(0-27);(27-71);(71-9);(9-35);(35-77);(35-0)	101.9
692	(0-27);(27-71);(71-9);(9-35);(9-0)	99.19999999999999
693	(0-28);(28-69);(69-50);(50-1);(1-70);(1-0)	62.3
694	(0-28);(28-69);(69-50);(50-1);(50-0)	48.5
695	(0-28);(28-69);(69-51);(51-9);(9-34);(34-24);(24-80);(24-0)	100.8
696	(0-28);(28-69);(69-51);(51-9);(9-50);(50-1);(50-0)	76.2
697	(0-28);(28-69);(69-81);(81-50);(50-1);(50-0)	68.39999999999999
698	(0-28);(28-69);(69-78);(78-34);(34-35);(34-0)	97.6
699	(0-28);(28-69);(69-78);(78-34);(34-77);(34-0)	83.0
700	(0-28);(28-69);(69-78);(78-34);(34-68);(68-80);(68-0)	87.8
701	(0-28);(28-69);(69-78);(78-34);(34-68);(34-0)	86.1
702	(0-28);(28-69);(69-78);(78-34);(34-24);(24-80);(24-0)	96.7
703	(0-28);(28-29);(29-78);(78-34);(34-35);(34-0)	96.30000000000001
704	(0-28);(28-29);(29-78);(78-34);(78-0)	81.2
705	(0-52);(52-88);(88-7);(88-0)	47.8
706	(0-69);(69-88);(88-7);(7-10);(10-32);(32-70);(32-0)	88.8
707	(0-69);(69-88);(88-7);(7-10);(10-32);(10-0)	88.7
708	(0-69);(69-88);(88-7);(88-0)	51.6
709	(0-69);(69-76);(76-79);(79-3);(3-54);(54-80);(54-0)	83.80000000000001
710	(0-69);(69-76);(76-79);(79-3);(3-54);(3-0)	77.60000000000001
711	(0-69);(69-76);(76-78);(78-34);(34-68);(68-80);(68-0)	87.0
712	(0-69);(69-76);(76-78);(78-34);(34-68);(68-77);(68-0)	88.6
713	(0-69);(69-76);(76-78);(78-34);(34-68);(34-0)	85.3
714	(0-12);(12-76);(76-79);(79-3);(3-54);(54-80);(54-0)	80.7
715	(0-12);(12-76);(76-79);(79-3);(3-54);(3-0)	74.5
716	(0-95);(95-99);(99-85);(85-37);(37-91);(91-93);(91-0)	61.099999999999994
717	(0-95);(95-61);(61-85);(85-37);(37-91);(91-93);(91-0)	67.6
718	(0-95);(95-16);(16-86);(86-91);(91-93);(91-0)	73.6
719	(0-95);(95-16);(16-86);(86-17);(86-0)	79.0
720	(0-95);(95-44);(44-16);(16-86);(86-17);(86-0)	86.69999999999999
721	(0-95);(95-44);(44-38);(38-91);(91-100);(91-0)	87.1
722	(0-95);(95-44);(44-38);(38-91);(91-93);(91-0)	86.0
723	(0-95);(95-44);(44-38);(38-37);(37-91);(91-93);(91-0)	95.0
724	(0-12);(12-76);(76-81);(81-34);(34-68);(68-77);(68-0)	88.30000000000001
725	(0-12);(12-76);(76-78);(78-34);(34-68);(68-80);(68-0)	83.9
726	(0-12);(12-76);(76-78);(78-34);(34-68);(68-77);(68-0)	85.5
727	(0-69);(69-30);(30-20);(20-32);(20-0)	77.1
728	(0-69);(69-30);(30-51);(51-20);(20-32);(32-70);(32-0)	87.39999999999999
729	(0-69);(69-30);(30-51);(51-20);(20-32);(20-0)	87.3
730	(0-69);(69-30);(30-51);(51-50);(50-68);(68-77);(68-0)	82.3
731	(0-69);(69-30);(30-51);(51-50);(50-68);(50-0)	79.0
732	(0-69);(69-30);(30-81);(81-3);(3-68);(68-24);(24-80);(24-0)	96.5
733	(0-59);(59-44);(44-38);(38-43);(43-91);(91-93);(91-0)	104.60000000000001
734	(0-33);(33-29);(29-79);(79-3);(3-68);(68-80);(68-0)	81.30000000000001
735	(0-33);(33-29);(29-79);(79-3);(3-68);(68-77);(68-0)	82.9
736	(0-33);(33-29);(29-79);(79-3);(3-68);(68-24);(24-80);(24-0)	98.30000000000001
737	(0-33);(33-29);(29-79);(79-3);(3-54);(54-24);(24-80);(24-0)	108.60000000000001
738	(0-52);(52-88);(88-7);(7-20);(20-32);(32-70);(32-0)	100.5
739	(0-69);(69-30);(30-51);(51-66);(66-1);(66-0)	90.0
740	(0-69);(69-30);(30-81);(81-34);(34-68);(68-80);(68-0)	92.8
741	(0-69);(69-30);(30-81);(81-34);(34-68);(68-77);(68-0)	94.4
742	(0-69);(69-30);(30-81);(81-34);(34-68);(34-0)	91.1
743	(0-69);(69-30);(30-81);(81-50);(50-68);(68-77);(68-0)	88.69999999999999
744	(0-69);(69-30);(30-81);(81-50);(50-68);(50-0)	85.39999999999999
745	(0-69);(69-30);(30-81);(81-20);(20-32);(32-70);(32-0)	101.1
746	(0-69);(69-30);(30-81);(81-66);(66-70);(66-0)	103.2
747	(0-69);(69-30);(30-81);(81-66);(66-1);(66-0)	101.8
748	(0-62);(62-88);(88-7);(7-10);(10-70);(10-0)	81.1
749	(0-62);(62-88);(88-7);(7-10);(7-0)	77.5
750	(0-53);(53-50);(50-1);(50-0)	44.7
751	(0-28);(28-12);(12-79);(79-3);(3-54);(54-24);(24-80);(24-0)	90.1
752	(0-28);(28-12);(12-79);(79-20);(20-32);(20-0)	95.7
753	(0-28);(28-12);(12-79);(79-20);(20-1);(20-0)	82.60000000000001
754	(0-28);(28-12);(12-79);(79-66);(66-1);(66-0)	96.8
755	(0-28);(28-12);(12-78);(78-34);(34-68);(68-77);(68-0)	83.6
756	(0-28);(28-12);(12-78);(78-34);(34-68);(34-0)	80.3
757	(0-28);(28-12);(12-78);(78-66);(66-1);(66-0)	100.2
758	(0-28);(28-81);(81-20);(20-32);(32-70);(32-0)	87.89999999999999
759	(0-28);(28-81);(81-20);(20-32);(20-0)	87.8
760	(0-28);(28-81);(81-20);(20-1);(20-0)	74.7
761	(0-28);(28-76);(76-79);(79-50);(50-1);(50-0)	57.2
762	(0-28);(28-76);(76-81);(81-50);(50-1);(50-0)	61.2
763	(0-28);(28-76);(76-81);(81-20);(20-32);(32-70);(32-0)	88.7
764	(0-28);(28-76);(76-81);(81-66);(66-1);(66-0)	89.4
765	(0-28);(28-29);(29-79);(79-3);(3-54);(54-24);(24-80);(24-0)	98.9
766	(0-28);(28-29);(29-79);(79-50);(50-1);(50-0)	70.5
767	(0-28);(28-29);(29-78);(78-34);(34-68);(68-80);(68-0)	86.5
768	(0-28);(28-29);(29-78);(78-34);(34-68);(68-77);(68-0)	88.1
769	(0-28);(28-29);(29-78);(78-34);(34-68);(34-0)	84.8
770	(0-62);(62-11);(11-90);(90-20);(20-32);(32-70);(32-0)	103.39999999999999
771	(0-62);(62-11);(11-90);(90-66);(66-1);(66-0)	103.8
772	(0-95);(95-99);(99-85);(85-96);(85-0)	48.7
773	(0-95);(95-98);(98-16);(16-86);(86-91);(91-100);(91-0)	74.9
774	(0-12);(12-76);(76-50);(76-0)	44.2
775	(0-12);(12-76);(76-81);(81-34);(34-24);(24-80);(24-0)	95.60000000000001
776	(0-31);(31-7);(7-8);(8-46);(46-48);(46-0)	89.6
777	(0-31);(31-7);(7-8);(8-46);(46-17);(17-93);(17-0)	102.8
778	(0-31);(31-7);(7-8);(8-46);(46-17);(46-0)	98.69999999999999
779	(0-31);(31-30);(30-20);(20-70);(20-0)	69.4
780	(0-31);(31-30);(30-51);(51-20);(20-32);(20-0)	91.3
781	(0-31);(31-30);(30-51);(51-20);(20-70);(20-0)	79.6
782	(0-33);(33-71);(71-9);(9-34);(34-35);(35-70);(35-0)	119.0
783	(0-33);(33-71);(71-9);(9-34);(34-35);(34-0)	111.5
784	(0-33);(33-71);(71-9);(9-34);(9-0)	96.4
785	(0-27);(27-69);(69-51);(51-20);(20-32);(32-70);(32-0)	81.19999999999999
786	(0-27);(27-69);(69-51);(51-50);(51-0)	56.4
787	(0-27);(27-71);(71-66);(66-70);(66-0)	91.8
788	(0-33);(33-71);(71-66);(66-70);(66-0)	92.3
789	(0-33);(33-71);(71-81);(81-3);(3-68);(68-24);(24-80);(24-0)	110.19999999999999
790	(0-33);(33-71);(71-81);(81-3);(3-68);(68-24);(68-0)	109.99999999999999
791	(0-33);(33-71);(71-81);(81-50);(50-1);(50-0)	87.3
792	(0-33);(33-71);(71-81);(81-50);(50-68);(68-80);(68-0)	100.8
793	(0-33);(33-71);(71-81);(81-50);(50-68);(68-77);(68-0)	102.4
794	(0-33);(33-71);(71-81);(81-50);(50-68);(50-0)	99.1
795	(0-33);(33-71);(71-81);(81-50);(81-0)	82.69999999999999
796	(0-27);(27-69);(69-88);(88-10);(10-70);(10-0)	62.1
797	(0-27);(27-69);(69-88);(88-10);(88-0)	58.5
798	(0-27);(27-69);(69-88);(88-8);(8-46);(46-48);(46-0)	91.39999999999999
799	(0-27);(27-69);(69-88);(88-8);(8-46);(46-17);(17-93);(17-0)	104.6
800	(0-27);(27-69);(69-88);(88-8);(8-46);(46-17);(46-0)	100.5
801	(0-27);(27-69);(69-76);(76-79);(79-68);(68-24);(24-77);(24-0)	88.0
802	(0-27);(27-69);(69-76);(76-79);(79-54);(54-24);(24-77);(24-0)	98.20000000000002
803	(0-27);(27-31);(31-88);(88-7);(7-10);(7-0)	68.4
804	(0-27);(27-31);(31-88);(88-8);(8-46);(46-17);(46-0)	98.9
805	(0-27);(27-12);(12-76);(76-79);(79-68);(68-24);(24-77);(24-0)	90.6
806	(0-27);(27-12);(12-76);(76-79);(79-54);(54-24);(24-77);(24-0)	100.80000000000001
807	(0-69);(69-88);(88-7);(7-10);(7-0)	69.9
808	(0-69);(69-88);(88-8);(8-46);(46-60);(60-89);(60-0)	90.30000000000001
809	(0-69);(69-76);(76-79);(79-3);(3-68);(68-24);(24-80);(24-0)	84.7
810	(0-69);(69-76);(76-78);(78-34);(34-35);(35-77);(35-0)	99.5
811	(0-95);(95-44);(44-38);(38-43);(43-13);(43-0)	95.0
812	(0-12);(12-76);(76-79);(79-3);(3-68);(68-77);(68-0)	66.2
813	(0-12);(12-76);(76-79);(79-3);(3-68);(68-24);(24-80);(24-0)	81.60000000000001
814	(0-12);(12-76);(76-78);(78-34);(34-35);(35-77);(35-0)	96.4
815	(0-62);(62-11);(11-90);(90-10);(90-0)	76.9
816	(0-62);(62-19);(19-8);(8-46);(46-17);(46-0)	110.29999999999998
817	(0-62);(62-19);(19-8);(8-46);(46-60);(60-89);(60-0)	100.19999999999999
818	(0-53);(53-26);(26-4);(4-58);(4-0)	55.4
819	(0-40);(40-55);(55-4);(4-58);(4-0)	71.5
820	(0-52);(52-19);(19-49);(49-32);(32-70);(32-0)	107.19999999999999
821	(0-69);(69-30);(30-20);(20-32);(32-70);(32-0)	77.19999999999999
822	(0-95);(95-98);(98-38);(38-43);(43-58);(43-0)	96.2
823	(0-12);(12-76);(76-79);(79-3);(3-54);(54-24);(24-80);(24-0)	91.9
824	(0-31);(31-19);(19-49);(49-32);(32-70);(32-0)	110.3
825	(0-59);(59-98);(98-38);(38-43);(43-58);(43-0)	96.1
826	(0-33);(33-71);(71-9);(9-66);(66-1);(66-0)	104.0
827	(0-62);(62-19);(19-49);(49-32);(32-70);(32-0)	109.69999999999999
828	(0-42);(42-87);(87-97);(87-0)	54.0
829	(0-42);(42-87);(42-0)	50.900000000000006
830	(0-69);(69-30);(30-51);(51-20);(20-1);(20-0)	74.19999999999999
831	(0-69);(69-30);(30-81);(81-3);(3-54);(3-0)	89.39999999999999
832	(0-12);(12-76);(76-81);(81-3);(3-54);(3-0)	83.3
833	(0-31);(31-19);(19-49);(49-48);(49-0)	92.39999999999999
834	(0-59);(59-44);(44-38);(38-43);(43-58);(43-0)	96.2
835	(0-83);(83-8);(8-10);(8-0)	79.8
836	(0-42);(42-57);(57-97);(57-0)	62.0
837	(0-42);(42-57);(57-43);(57-0)	80.19999999999999
838	(0-42);(42-57);(57-13);(57-0)	57.6
839	(0-42);(42-57);(57-74);(74-58);(74-0)	72.8
840	(0-42);(42-15);(15-57);(57-97);(57-0)	70.39999999999999
841	(0-42);(42-15);(15-57);(15-0)	64.9
842	(0-53);(53-54);(54-24);(24-77);(24-0)	68.4
843	(0-40);(40-54);(54-24);(24-77);(24-0)	72.5
844	(0-69);(69-30);(30-81);(81-34);(34-35);(35-77);(35-0)	105.30000000000001
845	(0-95);(95-87);(87-97);(97-13);(13-58);(13-0)	47.1
846	(0-95);(95-87);(87-97);(97-13);(97-0)	43.2
847	(0-95);(95-15);(15-43);(43-100);(43-0)	81.4
848	(0-95);(95-15);(15-43);(43-91);(91-100);(91-0)	86.5
849	(0-95);(95-15);(15-43);(43-13);(43-0)	75.7
850	(0-95);(95-15);(15-41);(41-74);(74-58);(74-0)	79.10000000000001
851	(0-95);(95-15);(15-41);(41-56);(56-4);(56-0)	91.7
852	(0-95);(95-15);(15-87);(87-97);(97-13);(13-58);(13-0)	73.10000000000001
853	(0-95);(95-15);(15-87);(87-97);(97-13);(97-0)	69.2
854	(0-69);(69-51);(51-9);(9-66);(66-1);(66-0)	89.3
855	(0-12);(12-76);(76-81);(81-34);(34-35);(35-77);(35-0)	99.19999999999999
856	(0-31);(31-11);(11-90);(90-10);(90-0)	77.9
857	(0-2);(2-87);(87-57);(57-74);(74-58);(74-0)	71.6
858	(0-92);(92-98);(98-16);(16-85);(85-37);(37-100);(37-0)	67.9
859	(0-92);(92-98);(98-16);(16-85);(85-37);(37-91);(91-100);(91-0)	73.2
860	(0-92);(92-98);(98-38);(38-37);(37-91);(91-100);(91-0)	95.89999999999999
861	(0-92);(92-42);(42-87);(87-57);(57-74);(74-58);(74-0)	82.2
862	(0-92);(92-42);(42-15);(15-57);(57-56);(56-74);(74-58);(74-0)	98.19999999999999
863	(0-92);(92-42);(42-15);(15-41);(41-74);(74-58);(74-0)	82.3
864	(0-92);(92-42);(42-15);(15-41);(41-56);(56-74);(74-58);(74-0)	94.1
865	(0-12);(12-76);(76-79);(79-3);(3-54);(54-24);(54-0)	91.7
866	(0-12);(12-76);(76-79);(79-50);(50-68);(68-77);(68-0)	78.6
867	(0-12);(12-76);(76-81);(81-50);(50-68);(68-77);(68-0)	82.6
868	(0-21);(21-73);(73-22);(22-56);(56-74);(74-58);(74-0)	68.69999999999999
869	(0-21);(21-73);(73-22);(22-56);(56-4);(56-0)	69.5
870	(0-21);(21-73);(73-22);(22-54);(54-24);(24-80);(24-0)	90.7
871	(0-21);(21-73);(73-22);(22-54);(54-24);(54-0)	90.5
872	(0-92);(92-15);(15-57);(57-54);(54-24);(24-80);(24-0)	114.60000000000001
873	(0-92);(92-15);(15-57);(57-54);(54-24);(54-0)	114.4
874	(0-92);(92-15);(15-87);(87-57);(57-97);(57-0)	85.9
875	(0-92);(92-15);(15-87);(87-57);(57-43);(43-100);(43-0)	109.8
876	(0-92);(92-15);(15-87);(87-57);(57-43);(57-0)	104.1
877	(0-12);(12-79);(79-3);(3-54);(54-24);(24-77);(24-0)	93.4
878	(0-59);(59-98);(98-16);(16-86);(86-37);(37-13);(37-0)	75.0
879	(0-59);(59-44);(44-38);(38-37);(37-13);(37-0)	86.1
880	(0-21);(21-73);(73-26);(73-0)	45.2
881	(0-21);(21-73);(73-94);(94-96);(94-0)	60.8
882	(0-92);(92-42);(42-15);(15-87);(87-97);(87-0)	72.1
883	(0-92);(92-42);(42-15);(15-87);(87-13);(13-58);(13-0)	72.9
884	(0-92);(92-42);(42-15);(15-87);(87-13);(87-0)	69.0
885	(0-92);(92-42);(42-15);(15-87);(87-57);(57-13);(57-0)	82.1
886	(0-92);(92-42);(42-67);(67-55);(55-4);(55-0)	123.80000000000001
887	(0-45);(45-8);(8-46);(46-48);(46-0)	84.39999999999999
888	(0-45);(45-8);(8-46);(8-0)	80.3
889	(0-27);(27-69);(69-88);(88-8);(8-60);(60-89);(60-0)	71.9
890	(0-27);(27-69);(69-88);(88-6);(6-96);(96-13);(96-0)	69.7
891	(0-27);(27-69);(69-88);(88-6);(6-96);(96-60);(60-89);(60-0)	77.0
892	(0-27);(27-69);(69-88);(88-6);(6-96);(6-0)	65.60000000000001
893	(0-27);(27-31);(31-88);(88-8);(8-60);(60-89);(60-0)	70.30000000000001
894	(0-27);(27-31);(31-88);(88-6);(6-96);(96-13);(96-0)	68.1
895	(0-27);(27-31);(31-88);(88-6);(6-96);(96-60);(60-89);(60-0)	75.4
896	(0-27);(27-31);(31-88);(88-6);(6-96);(6-0)	64.0
897	(0-45);(45-8);(8-60);(60-89);(60-0)	64.9
898	(0-45);(45-83);(83-84);(84-17);(17-93);(17-0)	84.30000000000001
899	(0-45);(45-83);(83-84);(84-60);(60-89);(60-0)	68.5
900	(0-27);(27-69);(69-30);(30-20);(20-32);(32-70);(32-0)	77.30000000000001
901	(0-27);(27-69);(69-78);(78-3);(3-54);(54-24);(24-80);(24-0)	102.2
902	(0-95);(95-98);(98-16);(16-86);(86-17);(17-93);(17-0)	83.3
903	(0-95);(95-98);(98-16);(16-86);(86-17);(86-0)	79.19999999999999
904	(0-12);(12-78);(78-3);(3-54);(54-24);(24-80);(24-0)	100.7
905	(0-59);(59-98);(98-16);(16-86);(86-17);(86-0)	79.1
906	(0-2);(2-87);(87-57);(57-97);(97-13);(97-0)	61.1
907	(0-2);(2-87);(87-57);(57-97);(57-0)	60.8
908	(0-42);(42-15);(15-87);(87-57);(57-97);(97-13);(97-0)	83.8
909	(0-42);(42-15);(15-87);(87-57);(57-97);(57-0)	83.5
910	(0-45);(45-47);(47-19);(19-48);(19-0)	91.2
911	(0-45);(45-47);(47-19);(47-0)	87.2
912	(0-27);(27-69);(69-51);(51-9);(9-35);(35-77);(35-0)	87.79999999999998
913	(0-27);(27-69);(69-51);(51-9);(9-20);(20-32);(32-70);(32-0)	90.6
914	(0-27);(27-69);(69-51);(51-9);(9-66);(66-70);(66-0)	90.8
915	(0-27);(27-69);(69-51);(51-9);(9-66);(66-1);(66-0)	89.4
916	(0-27);(27-52);(52-88);(88-49);(49-48);(49-0)	93.3
917	(0-27);(27-31);(31-88);(88-49);(49-48);(49-0)	93.39999999999999
918	(0-62);(62-88);(88-49);(49-48);(49-0)	102.49999999999999
919	(0-62);(62-11);(11-49);(49-48);(49-0)	92.89999999999999
920	(0-45);(45-47);(47-46);(46-48);(46-0)	96.7
921	(0-45);(45-47);(47-46);(46-17);(17-93);(17-0)	109.9
922	(0-45);(45-47);(47-46);(46-17);(46-0)	105.80000000000001
923	(0-53);(53-50);(50-68);(68-77);(68-0)	59.800000000000004
924	(0-27);(27-69);(69-30);(30-51);(51-20);(20-32);(32-70);(32-0)	87.5
925	(0-27);(27-31);(31-88);(88-90);(90-20);(20-32);(32-70);(32-0)	97.3
